Name,Start Date (UTC),Start Time (UTC),End Date (UTC),End Time (UTC),BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,Categories
"Greyskulls B","3/10/2018","12:46:27 PM","3/10/2018","1:23:10 PM","68,04","Bench Press","Machine","5","47,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/10/2018","12:46:27 PM","3/10/2018","1:23:10 PM","68,04","Bench Press","Machine","5","47,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/10/2018","12:46:27 PM","3/10/2018","1:23:10 PM","68,04","Bench Press","Machine","6","47,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/10/2018","12:46:27 PM","3/10/2018","1:23:10 PM","68,04","Deadlift","Barbell","5","65,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","3/10/2018","12:46:27 PM","3/10/2018","1:23:10 PM","68,04","Back Extension","Machine","7","0,0","","","Done","Glutes,Lower Back"
"Greyskulls B","3/10/2018","12:46:27 PM","3/10/2018","1:23:10 PM","68,04","Back Extension","Machine","7","0,0","","","Done","Glutes,Lower Back"
"Greyskulls B","3/10/2018","12:46:27 PM","3/10/2018","1:23:10 PM","68,04","Back Extension","Machine","7","0,0","","","Done","Glutes,Lower Back"
"Greyskulls A","3/14/2018","11:42:44 AM","3/14/2018","1:03:41 PM","68,04","Squat","Barbell","5","42,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/14/2018","11:42:44 AM","3/14/2018","1:03:41 PM","68,04","Squat","Barbell","5","42,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/14/2018","11:42:44 AM","3/14/2018","1:03:41 PM","68,04","Squat","Barbell","5","42,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/14/2018","11:42:44 AM","3/14/2018","1:03:41 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/14/2018","11:42:44 AM","3/14/2018","1:03:41 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/14/2018","11:42:44 AM","3/14/2018","1:03:41 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/14/2018","11:42:44 AM","3/14/2018","1:03:41 PM","68,04","Overhead Press","None","5","36,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/14/2018","11:42:44 AM","3/14/2018","1:03:41 PM","68,04","Overhead Press","None","5","36,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/14/2018","11:42:44 AM","3/14/2018","1:03:41 PM","68,04","Overhead Press","None","5","36,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/14/2018","11:42:44 AM","3/14/2018","1:03:41 PM","68,04","Standing Calf Raise","Single Dumbbell","30","5,0","","","NotStarted","Calves"
"Greyskulls B","3/16/2018","11:38:51 AM","3/16/2018","12:36:27 PM","68,04","Barbell Row","Barbell","5","52,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/16/2018","11:38:51 AM","3/16/2018","12:36:27 PM","68,04","Barbell Row","Barbell","5","52,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/16/2018","11:38:51 AM","3/16/2018","12:36:27 PM","68,04","Barbell Row","Barbell","5","52,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/16/2018","11:38:51 AM","3/16/2018","12:36:27 PM","68,04","Bench Press","Machine","5","49,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/16/2018","11:38:51 AM","3/16/2018","12:36:27 PM","68,04","Bench Press","Machine","5","49,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/16/2018","11:38:51 AM","3/16/2018","12:36:27 PM","68,04","Bench Press","Machine","5","49,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/16/2018","11:38:51 AM","3/16/2018","12:36:27 PM","68,04","Deadlift","Barbell","5","70,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","3/16/2018","11:38:51 AM","3/16/2018","12:36:27 PM","68,04","Back Extension","Machine","7","0,0","","","Done","Glutes,Lower Back"
"Greyskulls B","3/16/2018","11:38:51 AM","3/16/2018","12:36:27 PM","68,04","Back Extension","Machine","7","0,0","","","Done","Glutes,Lower Back"
"Greyskulls B","3/16/2018","11:38:51 AM","3/16/2018","12:36:27 PM","68,04","Back Extension","Machine","7","0,0","","","Done","Glutes,Lower Back"
"Greyskulls A","3/19/2018","12:58:58 PM","3/19/2018","1:41:08 PM","68,04","Squat","Barbell","5","45,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/19/2018","12:58:58 PM","3/19/2018","1:41:08 PM","68,04","Squat","Barbell","5","45,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/19/2018","12:58:58 PM","3/19/2018","1:41:08 PM","68,04","Squat","Barbell","5","45,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/19/2018","12:58:58 PM","3/19/2018","1:41:08 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/19/2018","12:58:58 PM","3/19/2018","1:41:08 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/19/2018","12:58:58 PM","3/19/2018","1:41:08 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/19/2018","12:58:58 PM","3/19/2018","1:41:08 PM","68,04","Overhead Press","None","2","38,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/19/2018","12:58:58 PM","3/19/2018","1:41:08 PM","68,04","Overhead Press","None","5","38,0","","","Failed","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/19/2018","12:58:58 PM","3/19/2018","1:41:08 PM","68,04","Overhead Press","None","5","38,0","","","Failed","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/19/2018","12:58:58 PM","3/19/2018","1:41:08 PM","68,04","Standing Calf Raise","Single Dumbbell","10","45,0","","","Done","Calves"
"Greyskulls A","8/22/2018","4:46:36 PM","8/22/2018","5:04:56 PM","68,04","Squat","Barbell","5","20,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","8/22/2018","4:46:36 PM","8/22/2018","5:04:56 PM","68,04","Squat","Barbell","5","20,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","8/22/2018","4:46:36 PM","8/22/2018","5:04:56 PM","68,04","Squat","Barbell","5","20,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","8/22/2018","4:46:36 PM","8/22/2018","5:04:56 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","8/22/2018","4:46:36 PM","8/22/2018","5:04:56 PM","68,04","Pullup","Machine","5","0,0","","","NotStarted","Lats"
"Greyskulls A","8/22/2018","4:46:36 PM","8/22/2018","5:04:56 PM","68,04","Pullup","Machine","5","0,0","","","NotStarted","Lats"
"Greyskulls A","8/22/2018","4:46:36 PM","8/22/2018","5:04:56 PM","68,04","Overhead Press","None","5","20,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","8/22/2018","4:46:36 PM","8/22/2018","5:04:56 PM","68,04","Overhead Press","None","5","20,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","8/22/2018","4:46:36 PM","8/22/2018","5:04:56 PM","68,04","Overhead Press","None","5","20,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","8/22/2018","4:46:36 PM","8/22/2018","5:04:56 PM","68,04","Standing Calf Raise","Single Dumbbell","30","20,0","","","Done","Calves"
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Barbell Row","Barbell","5","20,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Barbell Row","Barbell","5","25,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Barbell Row","Barbell","5","25,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Bench Press","Machine","5","20,0","","","Done","Pectorals,Triceps"
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Bench Press","Machine","5","20,0","","","Done","Pectorals,Triceps"
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Bench Press","Machine","5","25,0","","","Done","Pectorals,Triceps"
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Deadlift","Barbell","5","35,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Split Squat","Barbell","7","0,0","","","Done",""
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Split Squat","Barbell","7","0,0","","","Done",""
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Split Squat","Barbell","7","0,0","","","Done",""
"Greyskulls B","8/25/2018","9:12:39 AM","8/25/2018","10:02:37 AM","68,04","Running","None","","","00:10:30","1,25","Done","Cardio"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Squat","Barbell","5","30,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Squat","Barbell","5","30,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Squat","Barbell","5","30,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Pullup","Machine","4","0,0","","","Done","Lats"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Pullup","Machine","5","0,0","","","NotStarted","Lats"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Overhead Press","None","5","22,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Overhead Press","None","5","22,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Overhead Press","None","5","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Standing Calf Raise","Single Dumbbell","30","27,5","","","Done","Calves"
"Greyskulls A","8/27/2018","4:29:36 PM","8/27/2018","5:15:21 PM","68,04","Running","None","","","00:10:00","1,15","Done","Cardio"
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Barbell Row","Barbell","5","30,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Barbell Row","Barbell","5","30,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Barbell Row","Barbell","5","30,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Bench Press","Machine","5","27,5","","","Done","Pectorals,Triceps"
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Bench Press","Machine","5","27,5","","","Done","Pectorals,Triceps"
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Bench Press","Machine","5","30,0","","","Done","Pectorals,Triceps"
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Deadlift","Barbell","5","40,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Split Squat","Barbell","7","0,0","","","Done",""
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Split Squat","Barbell","7","0,0","","","Done",""
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Split Squat","Barbell","7","5,0","","","Done",""
"Greyskulls B","8/30/2018","4:17:48 PM","8/30/2018","5:01:56 PM","68,04","Running","None","","","00:10:00","1,23","Done","Cardio"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Squat","Barbell","5","35,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Squat","Barbell","5","35,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Squat","Barbell","5","35,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Overhead Press","None","5","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Overhead Press","None","5","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Overhead Press","None","5","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Standing Calf Raise","Single Dumbbell","30","30,0","","","Done","Calves"
"Greyskulls A","9/4/2018","5:31:57 PM","9/4/2018","6:17:48 PM","68,04","Running","None","","","00:10:00","1,21","Done","Cardio"
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Barbell Row","Barbell","5","35,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Barbell Row","Barbell","5","35,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Barbell Row","Barbell","5","40,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Bench Press","Machine","5","30,0","","","Done","Pectorals,Triceps"
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Bench Press","Machine","5","30,0","","","Done","Pectorals,Triceps"
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Bench Press","Machine","5","30,0","","","Done","Pectorals,Triceps"
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Deadlift","Barbell","5","50,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Split Squat","Barbell","7","0,0","","","Done",""
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Split Squat","Barbell","7","5,0","","","Done",""
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Split Squat","Barbell","7","5,0","","","Done",""
"Greyskulls B","9/7/2018","2:02:29 PM","9/7/2018","2:49:51 PM","90,0","Running","None","","","00:10:00","1,27","Done","Cardio"
"Greyskulls A","9/10/2018","4:11:49 PM","9/10/2018","5:08:37 PM","90,0","Squat","Barbell","5","40,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/10/2018","4:11:49 PM","9/10/2018","5:08:37 PM","90,0","Squat","Barbell","5","40,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/10/2018","4:11:49 PM","9/10/2018","5:08:37 PM","90,0","Squat","Barbell","5","40,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/10/2018","4:11:49 PM","9/10/2018","5:08:37 PM","90,0","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/10/2018","4:11:49 PM","9/10/2018","5:08:37 PM","90,0","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/10/2018","4:11:49 PM","9/10/2018","5:08:37 PM","90,0","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/10/2018","4:11:49 PM","9/10/2018","5:08:37 PM","90,0","Overhead Press","None","5","27,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/10/2018","4:11:49 PM","9/10/2018","5:08:37 PM","90,0","Overhead Press","None","5","27,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/10/2018","4:11:49 PM","9/10/2018","5:08:37 PM","90,0","Overhead Press","None","5","27,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/10/2018","4:11:49 PM","9/10/2018","5:08:37 PM","90,0","Standing Calf Raise","Single Dumbbell","30","35,0","","","Done","Calves"
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Barbell Row","Barbell","5","40,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Barbell Row","Barbell","5","40,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Barbell Row","Barbell","5","40,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Bench Press","Machine","5","35,0","","","Done","Pectorals,Triceps"
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Bench Press","Machine","5","35,0","","","Done","Pectorals,Triceps"
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Deadlift","Barbell","5","55,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Split Squat","Barbell","7","5,0","","","Done",""
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Split Squat","Barbell","7","5,0","","","Done",""
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Split Squat","Barbell","10","5,0","","","Done",""
"Greyskulls B","9/15/2018","10:14:09 AM","9/15/2018","11:07:45 AM","90,0","Running","None","","","00:10:00","1,25","Done","Cardio"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Squat","Barbell","5","45,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Squat","Barbell","5","45,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Squat","Barbell","5","45,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Overhead Press","None","5","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Overhead Press","None","5","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Overhead Press","None","5","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Standing Calf Raise","Single Dumbbell","20","38,0","","","Done","Calves"
"Greyskulls A","9/17/2018","4:33:50 PM","9/17/2018","5:15:11 PM","90,0","Running","None","","","00:05:00","0,7","Done","Cardio"
"Greyskulls B","9/20/2018","3:28:54 PM","9/20/2018","5:47:37 PM","90,0","Barbell Row","Barbell","5","40,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/20/2018","3:28:54 PM","9/20/2018","5:47:37 PM","90,0","Barbell Row","Barbell","5","45,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/20/2018","3:28:54 PM","9/20/2018","5:47:37 PM","90,0","Barbell Row","Barbell","5","45,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/20/2018","3:28:54 PM","9/20/2018","5:47:37 PM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","9/20/2018","3:28:54 PM","9/20/2018","5:47:37 PM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","9/20/2018","3:28:54 PM","9/20/2018","5:47:37 PM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","9/20/2018","3:28:54 PM","9/20/2018","5:47:37 PM","90,0","Deadlift","Barbell","5","60,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","9/20/2018","3:28:54 PM","9/20/2018","5:47:37 PM","90,0","Split Squat","Barbell","7","18,0","","","Done",""
"Greyskulls B","9/20/2018","3:28:54 PM","9/20/2018","5:47:37 PM","90,0","Split Squat","Barbell","7","18,0","","","Done",""
"Greyskulls B","9/20/2018","3:28:54 PM","9/20/2018","5:47:37 PM","90,0","Split Squat","Barbell","7","18,0","","","Done",""
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Squat","Barbell","5","50,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Squat","Barbell","5","50,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Squat","Barbell","7","50,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Overhead Press","None","5","32,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Overhead Press","None","5","32,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Overhead Press","None","5","32,5","","","Failed","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Standing Calf Raise","Single Dumbbell","20","40,0","","","NotStarted","Calves"
"Greyskulls A","9/22/2018","10:47:54 AM","9/22/2018","11:37:47 AM","90,0","Running","None","","","00:10:00","1,38","Done","Cardio"
"Greyskulls B","9/24/2018","4:27:41 PM","9/24/2018","5:17:36 PM","90,0","Barbell Row","Barbell","5","42,5","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/24/2018","4:27:41 PM","9/24/2018","5:17:36 PM","90,0","Barbell Row","Barbell","5","42,5","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/24/2018","4:27:41 PM","9/24/2018","5:17:36 PM","90,0","Barbell Row","Barbell","9","42,5","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","9/24/2018","4:27:41 PM","9/24/2018","5:17:36 PM","90,0","Bench Press","Machine","5","42,5","","","Done","Pectorals,Triceps"
"Greyskulls B","9/24/2018","4:27:41 PM","9/24/2018","5:17:36 PM","90,0","Bench Press","Machine","5","42,5","","","Done","Pectorals,Triceps"
"Greyskulls B","9/24/2018","4:27:41 PM","9/24/2018","5:17:36 PM","90,0","Bench Press","Machine","5","42,5","","","Done","Pectorals,Triceps"
"Greyskulls B","9/24/2018","4:27:41 PM","9/24/2018","5:17:36 PM","90,0","Deadlift","Barbell","5","65,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","9/24/2018","4:27:41 PM","9/24/2018","5:17:36 PM","90,0","Split Squat","Barbell","7","10,0","","","Done",""
"Greyskulls B","9/24/2018","4:27:41 PM","9/24/2018","5:17:36 PM","90,0","Split Squat","Barbell","7","20,0","","","Done",""
"Greyskulls B","9/24/2018","4:27:41 PM","9/24/2018","5:17:36 PM","90,0","Split Squat","Barbell","7","20,0","","","Done",""
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Squat","Barbell","5","55,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Squat","Barbell","5","55,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Squat","Barbell","7","55,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Pullup","Machine","5","0,0","","","NotStarted","Lats"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Pullup","Machine","5","0,0","","","NotStarted","Lats"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Pullup","Machine","5","0,0","","","NotStarted","Lats"
